Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_501.jpg,0,1,0,0.88705,100.0393,85.25671,1.229758,318.066,-0.001180934
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_552.jpg,0,1,0,0.9191529,100.0803,85.21958,1.235584,318.0412,-0.0006570782
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_601.jpg,0,1,0,0.9690113,100.1087,85.19385,1.229895,318.0371,-0.0006920896
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_650.jpg,0,1,0,1.001185,100.1529,85.1538,1.210883,318.0715,-0.001615647
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_698.jpg,0,1,0,1.022676,100.1836,85.126,1.212764,318.0497,-0.0002605127
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_748.jpg,0,1,0,1.080139,100.2317,85.08244,1.224693,318.008,-0.0007433798
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_796.jpg,0,1,0,1.111275,100.2649,85.05236,1.228053,317.9905,-0.0006515256
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_849.jpg,0,1,0,1.155531,100.3162,85.00585,1.222342,317.9471,-0.0006421839
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_896.jpg,0,0.8932774,0,1.185881,100.3515,84.97379,1.221583,317.9298,-0.0007575761
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_943.jpg,0,0.893575,0,1.229697,100.3879,84.94073,1.230915,317.9229,-0.0007945663
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_22_992.jpg,0,1,0,1.257863,100.4437,84.88995,1.229553,317.8978,-0.0007169613
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_039.jpg,0,1,0,1.303227,100.482,84.85501,1.231447,317.8784,-0.00078149
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_088.jpg,0,1,0,1.334738,100.5413,84.801,1.235372,317.8579,-0.000903289
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_136.jpg,0,1,0,1.367767,100.582,84.76389,1.239877,317.8408,-0.0008473019
